site_number,island_code,island_name,site_code,site_name,survey_year,shannon_index,reserve_status,mean_depth,reference,reserve_year,simpson_index,latitude,longitude,date
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2016,1.5997214805252216,Inside,38.14,TRUE,2003,0.8624666761781918,33.47306667,-119.0268167,2016-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2017,1.7847196139166979,Inside,38.14,TRUE,2003,0.839971364924168,33.47306667,-119.0268167,2017-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2018,2.1324168217458035,Inside,38.14,TRUE,2003,0.8351528041902123,33.47306667,-119.0268167,2018-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2019,1.8276717935204159,Inside,38.14,TRUE,2003,0.8312524094718223,33.47306667,-119.0268167,2019-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2005,2.390895384928464,Inside,38.73,TRUE,2003,0.818158510868993,33.46293333,-119.0312667,2005-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2006,2.299768436253936,Inside,38.73,TRUE,2003,0.8098076056656556,33.46293333,-119.0312667,2006-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2007,2.211550088894609,Inside,38.73,TRUE,2003,0.8054065483849293,33.46293333,-119.0312667,2007-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2008,2.239770763686669,Inside,38.73,TRUE,2003,0.8570600707458134,33.46293333,-119.0312667,2008-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2009,1.8874704843638175,Inside,38.73,TRUE,2003,0.8521607845692731,33.46293333,-119.0312667,2009-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2010,1.7721710893138736,Inside,38.73,TRUE,2003,0.874026570560779,33.46293333,-119.0312667,2010-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2011,2.626303001302994,Inside,38.73,TRUE,2003,0.8915963933794592,33.46293333,-119.0312667,2011-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2012,2.5697730013332563,Inside,38.73,TRUE,2003,0.8821657065585349,33.46293333,-119.0312667,2012-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2013,1.6616056700330903,Inside,38.73,TRUE,2003,0.8704403621485212,33.46293333,-119.0312667,2013-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2014,2.0450900693962013,Inside,38.73,TRUE,2003,0.8599719427200905,33.46293333,-119.0312667,2014-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2015,1.8717849220063991,Inside,38.73,TRUE,2003,0.8687557770319879,33.46293333,-119.0312667,2015-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2016,1.9567751712765917,Inside,38.73,TRUE,2003,0.8727026906949797,33.46293333,-119.0312667,2016-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2017,2.4174533147452406,Inside,38.73,TRUE,2003,0.870158254439027,33.46293333,-119.0312667,2017-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2018,2.5607651205490236,Inside,38.73,TRUE,2003,0.8585918494754193,33.46293333,-119.0312667,2018-07-01
37,SB,Santa Barbara Island,SER,Southeast Reef,2019,2.565565777513587,Inside,38.73,TRUE,2003,0.8821163802167831,33.46293333,-119.0312667,2019-07-01
