site_number,island_code,island_name,site_code,site_name,survey_year,date,scientific_name,common_name,total_count,mean_density_sqm,total_area_surveyed_sqm,mean_depth,survey_type,reserve_status,reference,reserve_year,latitude,longitude
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Misc Inverts,Misc Inverts,103.97999999999999,17.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Pachythyone rubra,aggregated red sea cucumber,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Phaeophyta,brown algae (miscellaneous),0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Phragmatopoma californica,colonial sand-tube worm,85.98,14.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Plantae,miscellaneous plants (ie: diatoms),0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Porifera,sponges,39,6.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Pterygophora californica,"California sea palm, all",36.96,6.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Rhodophyta,red algae (miscellaneous),252,42,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Rock,Rock,556.98,92.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Sand,Sand,33,5.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Sargassum horneri,"Sargassum horneri, all",0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Serpulorbis squamigerus,scaled wormsnail,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-08-16,Tunicata,tunicates,120,20,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,articulated coralline algae,articulated coralline algae,51,8.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Astrangia lajollaensis,La Jolla cup coral,4.9799999999999995,0.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Balanophyllia elegans,orange cup coral,6,1,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Bare Substrate,Bare Substrate,9,1.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Bryozoa,bryozoans (miscellaneous),268.98,44.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Chlorophyta,green algae,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Cobble,Cobble,1.98,0.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Corynactis californicus,club-tipped anemone,15,2.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Cystoseira,bladder chain kelp,1.98,0.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Desmarestia,acid weed,1.98,0.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Diaperoecia californica,Southern staghorn bryozoan,4.9799999999999995,0.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Diopatra ornata,ornate tube worm,24,4,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Eisenia arborea,"Southern sea palm, all",0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,encrusting coralline algae,encrusting coralline algae,79.98,13.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Gelidium,agar weed,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Gigartina,sea tongue,123,20.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Laminaria farlowii,"oar weed, all",100.97999999999999,16.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Macrocystis pyrifera,"giant kelp, all",231,38.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Misc Inverts,Misc Inverts,88.92,14.82,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Pachythyone rubra,aggregated red sea cucumber,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Phaeophyta,brown algae (miscellaneous),13.98,2.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Phragmatopoma californica,colonial sand-tube worm,69.96000000000001,11.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Plantae,miscellaneous plants (ie: diatoms),0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Porifera,sponges,18,3,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Pterygophora californica,"California sea palm, all",97.97999999999999,16.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Rhodophyta,red algae (miscellaneous),460.98,76.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Rock,Rock,579.96,96.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Sand,Sand,18,3,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Sargassum horneri,"Sargassum horneri, all",0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Serpulorbis squamigerus,scaled wormsnail,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-08-16,Tunicata,tunicates,69,11.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,articulated coralline algae,articulated coralline algae,15,2.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Astrangia lajollaensis,La Jolla cup coral,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Balanophyllia elegans,orange cup coral,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Bare Substrate,Bare Substrate,172.98,28.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Bryozoa,bryozoans (miscellaneous),196.98,32.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Chlorophyta,green algae,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Cobble,Cobble,9.959999999999999,1.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Corynactis californicus,club-tipped anemone,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Cystoseira,bladder chain kelp,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Desmarestia,acid weed,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Diaperoecia californica,Southern staghorn bryozoan,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Diopatra ornata,ornate tube worm,6,1,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Eisenia arborea,"Southern sea palm, all",0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,encrusting coralline algae,encrusting coralline algae,18,3,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Gelidium,agar weed,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Gigartina,sea tongue,63.96,10.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Laminaria farlowii,"oar weed, all",36,6,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Macrocystis pyrifera,"giant kelp, all",72,12,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Misc Inverts,Misc Inverts,34.980000000000004,5.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Pachythyone rubra,aggregated red sea cucumber,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Phaeophyta,brown algae (miscellaneous),0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Phragmatopoma californica,colonial sand-tube worm,31.98,5.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Plantae,miscellaneous plants (ie: diatoms),0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Porifera,sponges,9.959999999999999,1.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Pterygophora californica,"California sea palm, all",33,5.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Rhodophyta,red algae (miscellaneous),321,53.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Rock,Rock,577.98,96.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Sand,Sand,12,2,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Sargassum horneri,"Sargassum horneri, all",0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Serpulorbis squamigerus,scaled wormsnail,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-08-28,Tunicata,tunicates,15,2.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,articulated coralline algae,articulated coralline algae,48,8,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Astrangia lajollaensis,La Jolla cup coral,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Balanophyllia elegans,orange cup coral,12,2,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Bare Substrate,Bare Substrate,96.96000000000001,16.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Bryozoa,bryozoans (miscellaneous),207.95999999999998,34.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Chlorophyta,green algae,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Cobble,Cobble,15,2.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Corynactis californicus,club-tipped anemone,9.959999999999999,1.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Cystoseira,bladder chain kelp,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Desmarestia,acid weed,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Diaperoecia californica,Southern staghorn bryozoan,6.959999999999999,1.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Diopatra ornata,ornate tube worm,12.96,2.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Eisenia arborea,"Southern sea palm, all",6.959999999999999,1.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,encrusting coralline algae,encrusting coralline algae,69,11.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Gelidium,agar weed,0.96,0.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Gigartina,sea tongue,12,2,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Laminaria farlowii,"oar weed, all",93.96000000000001,15.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Macrocystis pyrifera,"giant kelp, all",136.98,22.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Misc Inverts,Misc Inverts,177.96,29.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Pachythyone rubra,aggregated red sea cucumber,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Phaeophyta,brown algae (miscellaneous),1.98,0.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Phragmatopoma californica,colonial sand-tube worm,51.96,8.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Plantae,miscellaneous plants (ie: diatoms),6.959999999999999,1.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Porifera,sponges,9.959999999999999,1.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Pterygophora californica,"California sea palm, all",34.980000000000004,5.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Rhodophyta,red algae (miscellaneous),336,56,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Rock,Rock,457.98,76.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Sand,Sand,126.96000000000001,21.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Sargassum horneri,"Sargassum horneri, all",0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Serpulorbis squamigerus,scaled wormsnail,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,2013-08-13,Tunicata,tunicates,109.97999999999999,18.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,articulated coralline algae,articulated coralline algae,54.96,9.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Astrangia lajollaensis,La Jolla cup coral,9,1.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Balanophyllia elegans,orange cup coral,12.96,2.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Bare Substrate,Bare Substrate,42,7,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Bryozoa,bryozoans (miscellaneous),201,33.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Chlorophyta,green algae,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Cobble,Cobble,12.96,2.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Corynactis californicus,club-tipped anemone,15.96,2.66,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Cystoseira,bladder chain kelp,4.9799999999999995,0.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Desmarestia,acid weed,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Diaperoecia californica,Southern staghorn bryozoan,12.96,2.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Diopatra ornata,ornate tube worm,18,3,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Eisenia arborea,"Southern sea palm, all",0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,encrusting coralline algae,encrusting coralline algae,126.96000000000001,21.16,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Gelidium,agar weed,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Gigartina,sea tongue,22.98,3.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Laminaria farlowii,"oar weed, all",76.98,12.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Macrocystis pyrifera,"giant kelp, all",181.98,30.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Misc Inverts,Misc Inverts,58.980000000000004,9.83,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Pachythyone rubra,aggregated red sea cucumber,0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Phaeophyta,brown algae (miscellaneous),1.98,0.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Phragmatopoma californica,colonial sand-tube worm,7.98,1.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Plantae,miscellaneous plants (ie: diatoms),0,0,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Porifera,sponges,31.98,5.33,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,2014-07-30,Pterygophora californica,"California sea palm, all",45,7.5,6,33.18,rpc,Outside,TRUE,Outside,33.90146667,-120.1029667
