site_number,island_code,island_name,site_code,site_name,survey_year,reserve_status,reference,giant_kelp,red_gorgonian,brown_gorgonian,California_golden_gorgonian,chestnut_cowrie,wavy_turban_snail,red_turban_snail,queen_tegula,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,warty_sea_cucumber,ochre_sea_star,orange_puffball_sponge,red_abalone,pink_abalone,green_abalone,Kellets_whelk,giant_keyhole_limpet,rock_scallop,sunflower_star,white_sea_urchin,Total_benthic,Non_targeted_invert,Targeted_invert,Carnivorous_invert,Herbivorous_invert,Planktivorous_invert,blacksmith,black_surfperch,striped_surfperch,opaleye,rock_wrasse,garibaldi,lingcod,senorita,kelp_bass,rubberlip_surfperch,pile_perch,cabezon,kelp_rockfish,black_and_yellow_rockfish,blue_rockfish,olive_rockfish,treefish,California_sheephead_female,California_sheephead_male,ocean_whitefish,halfmoon,California_scorpionfish,Total_fish,Non_targeted_fish,Targeted_fish,Carnivorous_fish,Herbivorous_fish,Piscivorous_fish,Planktivorous_fish,Total_mixed,Non_targeted_mixed,Targeted_mixed,Carnivorous_mixed,Herbivorous_mixed,Planktivorous_mixed,Southern_sea_palm_adult,Southern_sea_palm_juvenile,California_sea_palm_adult,California_sea_palm_juvenile,oar_weed_adult,oar_weed_juvenile,Coronado_urchin,stalked_tunicate,blue_banded_goby,blackeye_goby,island_kelpfish,Sargassum_horneri_adult,Sargassum_horneri_juvenile,California_hydrocoral,white_spotted_rose_anemone,California_spiny_lobster,California_brown_sea_hare,threaded_abalone,white_abalone,gumboot_chiton,wakame_adult,wakame_juvenile,coralline_sculpin,top_smelt,tubesnout,kelp_surfperch,speckled_sanddab,sculpin_spp,kelpfish_spp,rainbow_surfperch,snubnose_sculpin,painted_greenling,rockfish_YOY,gopher_rockfish_adult,copper_rockfish_adult,vermillion_rockfish_adult,bocaccio_juvenile,lavender_sculpin,white_surfperch,brown_rockfish_adult,spotfin_sculpin,scalyhead_sculpin,surfperch_spp_adult,sailfin_sculpin,surfperch_spp_juvenile,giant_kelpfish_adult,sharpnose_surfperch,kelp_greenling_juvenile,soupfin_shark,kelp_greenling_female,swell_shark,giant_kelpfish_juvenile,kelp_greenling_male,larval_fish_spp,cusk_eel_spp,bat_ray,fringehead_spp,jack_mackerel,c_o_turbot,Pacific_angel_shark,black_rockfish_adult,stripedfin_ronquil,grass_rockfish_adult,ronquil_spp,kelp_greenling_adult,sharpnose_white_surfperch,gunnel_spp,clingfish_spp,Pacific_sardine,shiner_surfperch,crevice_kelpfish,zebra_perch,spotted_kelpfish,bocaccio_adult,prickleback_spp,yellowtail,yellowfin_fringehead,sanddab_spp,Pacific_barracuda,rockfish_spp_adult,horn_shark,California_moray_eel,zebra_goby,northern_ronquil,Pacific_bonito,surfperch_spp,Pacific_mackerel,onespot_fringehead,finescale_triggerfish_adult,sargo,black_croaker,barred_sand_bass,baitfish_unidentified,orangethroat_pikeblenny,thornback_ray,top_smelt_adult,top_smelt_juvenile,northern_anchovy,halfbanded_rockfish_adult,white_seabass,plain_cardinalfish,leopard_shark,giant_black_sea_bass_adult,California_halibut,swallowtail_damselfish,tubesnout_juvenile,wolf_eel,goby_spp,monkeyface_prickleback,broadnose_sevengill_shark,sarcastic_fringehead,plainfin_midshipman,walleye_surfperch,ocean_sunfish,shannon_index,simpson_index,articulated_coralline_algae,La_Jolla_cup_coral,orange_cup_coral,bladder_chain_kelp,ornate_tube_worm,encrusting_coralline_algae,sea_tongue,brown_algae,red_algae,scaled_wormsnail,tunicates,Misc_Inverts,acid_weed,Bare_Substrate,bryozoans,green_algae,club_tipped_anemone,Southern_staghorn_bryozoan,agar_weed,oar_weed_cover,colonial_sand_tube_worm,miscellaneous_plants,sponges,aggregated_red_sea_cucumber,Southern_sea_palm_cover,giant_kelp_cover,California_sea_palm_cover
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2018,Inside,TRUE,723.6624451452,0.00163215315141134,0,0,0.6315244879499124,212.5673809529013,0,0.02032711214665097,0,0,79.36094682905932,70.5366770080285,62.04471221497398,0,0,0,0,0,0.07650292598729255,0,2.7993663633821075,0,0,1151.7015151927803,71.19016076127647,1080.5113544315038,213.2754083668385,149.91795094923447,2.800998516533519,0.26168262277798465,0.6435179175578079,0.02598070915821238,0.05185250341647716,1.05564423763369,2.405315246736939,0,2.205522459806394,2.346128085235843,0,0.01878930233690595,0,0.07988367438160128,0.0800251411998912,0,0.00118927335903745,0.01176779788040226,0.25247178233665574,0,0,0.5814168203912983,0,10.02118757420914,7.24972181981571,2.771465754393431,4.4017191957602115,0.6332693238077755,2.518993972056775,2.4672050825843788,1161.7227027669896,78.43988258109219,1083.2828201858974,217.67712756259868,150.55122027304225,5.268203599117897,0.04,0,0.04,0,0.54,1.37,0.08,0,0.25,0.08,0.41,0.005,12.745,0,0,0.08,0,0,0,0,0,0,0,0.00225,0,0.0034,0,0,6.25e-4,0.011,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0.006125,0,0,0,0,5e-4,0,0,0,0,0,5e-4,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.550490930296239,0.8165302763141606,18.16,0,0,0.33,0.5,39.5,0,6.16,4.33,2.66,3,0.83,0,27.5,31,0,0,3.33,0,1,0,0,0,0.16,0,27.16,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2019,Inside,TRUE,84.38337268199999,0.01006121876804769,0,0,2.52609795179965,116.62248754434422,0,0,0.00134732123291926,1.1271286432421312,92.00218298232512,55.09278879539448,106.97364174995514,0,0,0,0.1024384876617128,0.35959423239925004,0.6788012071588664,0,5.112342018313373,0,0,464.9922848345949,59.21945665049819,405.7728281840967,120.9558626677778,147.55700449778055,5.1224032370814205,13.15819141764984,0.8468805102680111,0,1.985844712100126,0.9235535878225084,2.8612345733110303,0,0.9101139240888504,7.1718057058933145,0.35005439641740294,0,0,0.22528696474662077,0.18096320309774588,0,0.4631352605848286,0.00115378789435063,0.3910838957015645,1.5380802263782154,0,0,0,31.007382165954407,21.03587312165777,9.97150904429664,6.910887189898733,1.985844712100126,8.042344922216861,14.06830534173869,495.99966700054927,80.25532977215596,415.74433722839336,127.86674985767652,149.54284920988067,19.19070857882011,0,0,0,0,0.41,1.62,0.04,0,0,0,0.45,0.065,5.865,0,0,0.05,0,0,0,0,0,0,0,0,0,0.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9866591647696712,0.843261502094873,38.66,0,0,1.66,0.33,43.66,0,20.16,4.16,4.33,7.5,15.33,0,7.33,17.5,0,0,0.83,0.16,0.83,0.33,0.16,0,0,0,11.66,0
12,AN,Anacapa Island,CC,Cathedral Cove,2005,Inside,TRUE,87.44792856149999,0,0,0,0.6315244879499124,124.25253080312936,0,0,4.866215858224296,0,1280.0056254130045,13.197658811418748,382.9656374648394,0,0.12865621237570074,0,0.5936970923301799,0,0,3.2741848586115534,1.0221631705532803,0,0,1898.3858227339367,22.69193732091039,1875.6938854130265,129.75027114930356,1297.0711661753649,1.1508193829289812,6.539949271080017,0.8405912394128859,0,1.4140007349480426,0.21484558915693824,0.540765561928947,0,0.18260335127408164,1.632998956036401,0,0.0361683225845666,0,0.07108875394681213,0.11147215270344672,0,0.00211779105728936,0.02969572090873114,0.37817018928352697,2.1023220428254996,0,0,0,14.096789677147186,9.76892407038548,4.327865606761708,4.112862945192364,1.4140007349480426,1.8473733746526808,6.722552622354098,1912.482612411084,32.46086139129587,1880.021751019788,133.86313409449593,1298.4851669103127,7.87337200528308,0.08,0.04,0,0,0.25,8.04,0,0,0,0.2,0.25,0,0,0,0,0.00694444449618459,0.00694444449618459,0,0,0,0,0,0,0,0,0.01166499999999999,0,0,5e-4,0,0,7.5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.089615190258927,0.8570753431470413,12.5,0.33,0,20.5,0.16,33.33,0,24.16,5.5,0,3.66,13.16,0.16,20.83,11.5,0.5,0,0.5,0,7,0.16,0,0,0,2,43.33,0
12,AN,Anacapa Island,CC,Cathedral Cove,2006,Inside,TRUE,31.8535787475,0,0,0,0.6315244879499124,248.76652182236504,0,0.02485112783779163,0,0.6232283495631868,812.337150240184,10.48707307575337,338.03670792985827,0,0.06905492754782973,0,0,0,0.01855067119377319,2.0333353233537093,2.4810477071619825,0,0,1447.3626244102688,13.8690672920058,1433.493557118263,250.0398253310719,824.8824097671288,2.550102634709812,3.4200767715054115,2.40860409476539,0,0.8484004409688255,0.10883008009696436,0.6757033100275398,0,0.2702880337586344,1.55002903217312,0,0.1457693001135563,0,0.6451842971839465,0,0,0.00436794405565931,0.06060351205863499,0.21126826216956815,0,0,0.6622043130660269,0,11.011329391943278,8.53987634430235,2.471453047640929,3.5501750471730187,1.5106047540348524,2.260184785471361,3.690364805264046,1458.373953802212,22.40894363630815,1435.965010165904,253.59000037824492,826.39301452116365,6.240467439973858,0.25,0.12,0,0,1.95,11.75,0.04,0,0,0.2,0.37,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1685,0,0.01883,5e-4,0,5e-4,0,0,0.00483,0.001,0,0,0,0,0,0,0,0,5e-4,0,0,0,5e-4,0,0,0,0,0,0.10133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2635,0,0,0,0,0,0,0,0,0,0,0,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6674373559982314,0.8398334074143147,10.16,1,0.16,5.33,1.83,38.16,0,11.16,11.83,1,3.83,16.33,0,10,39.66,0.5,0.16,0.33,0,15.66,0.16,1.16,2.16,0,0,64.33,0
12,AN,Anacapa Island,CC,Cathedral Cove,2007,Inside,TRUE,30.672686260600003,0,0,0,1.263048975899825,324.5448878041154,0,0.16040505097034408,0,0,453.1317309074996,18.142299402374334,169.01835396492913,0,0.08321947555146236,0,0,0,0.13870709406804554,1.374439115170128,9.553718915927242,0,0,1008.0834969671056,21.023412019966095,987.0600849471394,325.94664387408324,472.8088744760144,9.636938391478704,0.3372335953865898,0.8131278227610969,0,2.9694015433908896,0.0060821038047224,0.6380280376993899,0,1.768679320972079,0.3906429629253153,0,0.04031444889242654,0,1.1083466972409797,0,0,0.0940640691234742,0.00739648640642823,0.4014684442965149,1.5806932652823305,0,0.39732258783961616,0,10.552801386021851,6.97018946074681,3.5826119252750424,3.479714122736481,3.3667241312305056,1.600450215696197,2.105912916358669,1018.6362983531274,27.993601480712904,990.6426968724144,329.4263579968197,476.1755986072449,11.742851307837372,0.04,0,0,0,2.12,23,0,0,0,0.25,0.58,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.02475,0,0,5e-4,0,0,0,0.0035,0,0,0,0.00975,5e-4,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5812526861644725,0.8876283322687126,30.5,0,0,33.33,3.33,29,0,7.33,22.5,0.83,9.5,13.33,0.66,8.33,23.16,0.83,0.33,1.16,0,45.33,0,1.16,0.33,0,1.16,33.16,0
12,AN,Anacapa Island,CC,Cathedral Cove,2008,Inside,TRUE,57.68994653160001,0,0,0,0.6315244879499124,172.1174569097244,0,0,0,0.9081583827353826,671.5362632385888,12.19036168500643,177.57624530492552,0,0.1946676443880488,0,0,0,0,2.946010511465708,4.135786836339514,0,0,1099.9264215327237,16.870722711545483,1083.0556988211783,173.6571397804097,686.672635435061,4.330454480727562,2.6568796904499465,0.16102388407893936,0,2.5452013229064763,0.2233180960823332,0.91847181723183,0,0.2215565568189637,0.5869332136984131,0,0.04296775831854477,0,0.15479702475432677,0,0,0.00106033692974443,0.2063761713595321,0.2439924713711952,1.417104873382968,0,0,0.03460532355908997,9.414288540942303,6.769419125887034,2.6448694150552696,3.0068789004658103,2.5452013229064763,0.9837720703011064,2.87843624726891,1109.340710073666,23.640141837432516,1085.7005682362335,176.66401868087553,689.2178367579675,7.208890727996472,0.04,0.2,0,0,6.62,22.45,0.04,0,0,0.25,0.54,0,0,0,0,0.04,0,0,0,0,0,0,0,5e-4,0,0.013125,0,0,5e-4,0.002,0,0.00125,0.010875,0,0,0,0.00325,0,0,0,0,0,0,0,0,0.00125,0,0,0,0,0,0.05783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6733360847066887,0.8777244200699883,17,0.66,0,22,4.16,12.66,0,1.66,5,0,7.83,9.66,0,31,28.66,0,0,0.66,0,26.33,0.66,0,0,0,1.16,16.5,0
12,AN,Anacapa Island,CC,Cathedral Cove,2009,Inside,TRUE,42.678285255199995,0,0,0,0.6315244879499124,58.05204046062704,0,0,0.00761632610008289,0.5262535402191106,412.8806488747896,12.3471614419867,267.43410437488785,0,0.38596864791094193,0,0.3638905512815557,0,0,0.11806755777295866,4.003721444505225,0.6899441419381094,0,800.1192271051691,15.070426695159371,785.0488004100097,59.90737895683426,425.7097684258308,4.389690092416167,2.014013744498031,1.0474574732262243,0.034186620883088,0.14140007349480424,0.12505813380610659,0.6305640541970051,0,0.8678152987863684,0.7018569317247662,0,0.12295265932553558,0,0.3778281896427088,0,0,0.03136411311432322,0.7208475701886665,0.516173714095519,1.7930209402774842,0,0,0.07879854410213429,9.203338061362766,4.983448058217164,4.219890003145602,4.2694135958109625,0.14140007349480424,1.910695348772599,2.8818290432843994,809.3225651665318,20.053874753376533,789.2686904131554,64.17679255264522,425.8511684993256,7.271519135700567,0.2,0.2,0,0.12,8.91,22.91,0,0,0,1.08,0.45,0,0,0,0,0.01,0,0,0,0,0,0,0,0.018165,0,0.0055,0,0,0,0,0,0.002,0.02045499999999999,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4020604173676285,0.8666662935664442,15.33,0.16,0,14.16,2.5,15,0,1.16,15.83,0.33,12.33,8,0,27,14.83,0.5,0,0.33,0,41.66,0,0,1.66,0,3.5,39,0
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Inside,TRUE,55.38792675545,0,0,0,1.263048975899825,21.117026742725283,0,0,0,1.207416567666599,738.3327652575078,27.56282911862421,320.9209252498654,0,0.7719372958218829,0,0.4056878257476199,0,0.3334803650062653,0,1.3571972284853255,0,0,1168.6602413828002,31.21091978376014,1137.44932159904,23.920972651297973,766.3012822018796,2.1291345243072084,9.164293478673605,0.3423724044914305,0,2.4038012494116723,0.03403197250142621,0.8370198660251056,0,0.9111062280157204,0.3882764864490649,0.31487103414344164,0.0281103704632476,0,0.86501063082787355,0,0.0934329900058944,0.01045470437144107,0.00281089809575539,0.3429348077249426,3.429762167011688,1.7078145448379407,0.2648817252264108,0,21.14098555827666,14.30048832895206,6.840497229324601,7.036917167199223,2.668682974638083,1.2665527197441349,10.16883269669522,1189.801226941077,45.51140811271219,1144.2898188283648,30.957889818497197,768.9699651765178,12.297967221002429,0.2,0.16,0.08,0,4.91,25,0,0,0,0.16,0.16,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001875,0.00629,0,0,0,0.005665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0964008575015094,0.8941525395094816,25.5,0.16,0,18.5,8,24,0,2.5,17.5,0.66,13.33,15.99,0,8.83,25.33,0,0,0,0,42.83,5.66,0.16,2.16,0,2.5,33.5,0
12,AN,Anacapa Island,CC,Cathedral Cove,2011,Inside,TRUE,65.16949743750001,0,0,0,0.6315244879499124,8.781864219992256,0,0,0,0.6037082838332997,1148.146753881097,51.89648245844157,248.1788488598959,0,0.38596864791094193,0,0.660103054106953,0,0,0,0.993769785112093,0,0,1525.44852111584,54.177786932242675,1471.2707341835974,10.017096991775468,1200.7033393936456,1.379738433023035,5.320534843416679,0.4696464581263498,0.00275572466500424,7.127031925047796,0.00352568723796813,1.0814941704386651,0,0.2613637059014019,1.7128739728278424,0,0.22488296370598085,0,2.457020203504608,0,0.1720441338633655,0.00885300334262162,0,0.24166716296319612,1.1060531477553976,2.3348096716515214,0,0.04500588386203923,22.56956265831044,14.491235478539846,8.078327179770591,5.4648349865440835,7.127031925047796,4.223753063537111,5.753942683181447,1548.0180837741505,68.66902241078252,1479.349061363368,15.481931978319553,1207.830371318693,7.133681116204482,0.2,0.12,0,0.04,8.7,33.41,0,0,0,0.12,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.25833,0,0.004,0,0,0.001,0,0,0.002875,0.00775,0,5e-4,0,0.00575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4545472934985697,0.8791262967815265,20.16,0.33,0,19,3.83,6,0,3,30.66,0,15.5,15,0.16,14,25,0.33,0,1,0,41.83,3.83,0,0,0,7.66,49.33,0
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Inside,TRUE,45.69748740315,0.02432074174547012,0,0,1.263048975899825,81.3852086338035,0,0.02925726111032005,0.02964289552998444,2.052260889348673,880.8990631321284,34.307674884536894,320.9209252498654,0,0.5157024927290557,0,1.7355565758257796,0,0,1.305111418463699,3.758714002230851,0,0,1373.9239745563675,41.262576135189704,1332.661398421178,84.73016139458198,918.2766632720652,4.298737236705377,9.13826253676085,1.5204510445927386,0.02769063853590682,13.054054785040329,0.01963762163500474,1.062932826074557,0,1.0213256148619276,1.8624083377997709,0.5232283856254276,0.00959726539966437,0,0.6949159408762579,0.01634093256605704,0.5888735577548634,0.00389889203585275,0.08261764498722311,0.29976679445755994,3.2130145468164772,0,0.2648817252264108,0.05987873179505646,33.463777822841934,26.642062443752817,6.8217153790891185,6.676319123137336,13.31893651026674,2.720060480060218,10.748461709377642,1407.3877523792098,67.90463857894251,1339.4831138002671,91.40648051771932,931.595599782332,15.047198946083018,0.25,0.12,0,0,10.25,43.95,0,0,0,0.87,0,0,0,0,0,0.01,0,0,0,0,0,0,5e-4,0,0.0015,0.002415,0,0,0.0015,0,0,0.005,0.009165,0,0,0,0,0,0,0,0,0,0,0,0.001,5e-4,0,0,0,0,0,0.001665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1209272431102333,0.8524146843978262,14.83,0.16,0,14.66,9.5,32,0.16,2.16,10.16,0.66,2.5,5,0.16,29.33,6.66,1.16,0.16,1.33,0,50.33,0,0,1.83,0,3.83,29,0.16
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Inside,TRUE,39.6467909744,0,0,0,0,55.147003504208534,0,0,0.00567197995596071,0.10463945630943576,594.4813060953104,60.75057729746363,203.2499193249147,0,0.4181567498334739,0.02920654611330543,1.5606465618197995,0,0,0.06086730667586057,3.3218995938781526,0,0.00479027216838941,958.7814756630517,62.93455617033986,895.8469194927118,55.25731494047393,656.8873940795514,3.7400563437116263,7.056930912226951,0.2816992013102016,0.04964948358083365,5.65600293979217,0.06055329417591616,1.5217169875516734,0,0.9756622985602698,2.8536480387311856,0,0.07851796791984066,0,0.7280059862235876,0,0.509527422258214,0.00193478852906978,0,0.7788626710904969,6.23824302282937,0.9437799767854336,0,0,27.734734991565215,15.680733085117856,12.054001906447358,9.953022605243769,5.65600293979217,3.5835888134838427,8.542120633045435,986.5162106546168,78.61528925545772,907.9009213991592,65.21033754571769,662.5433970193436,12.28217697675706,0.2,0.04,0,0,4.58,32.5,0,0,0,0.58,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.0125,0.004,0,0.001,0,0,0.00816499999999999,0.067,0,0,0,0.017165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.360454183174842,0.8857910227066041,19.83,0,0,9.66,6.33,11.5,0,0.5,19.83,1.33,12.83,29.33,0,7.83,35,0.33,0.16,1.83,0,19.66,0,0,0.66,0,1.33,15.66,0
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Inside,TRUE,57.934093722,0.1518175956734439,0,0,0.6315244879499124,9.956050382865604,0,0.04623613260333609,0.00464990661606724,0.2906651634533775,783.9602997589072,33.20175678559696,301.66566973487346,0,0.43504219411458295,0,1.6907073582461123,0,0,0.15158263601360775,4.641611635619191,0,0,1194.7617074945329,36.6039822602674,1158.1577252342654,10.882889940884962,819.0505826713672,5.228471425407218,5.0642661506863496,2.150630769496397,0.14661813343933083,11.099905769342133,0.02898191774391055,0.4793621480470125,0,1.9098070525009536,2.04754658360239,0.31487103414344164,0.1410200293669605,0.15014214180379015,1.2915888016488597,0,0.10464218254680609,0.44926518286816214,0.08997043115918452,0.7117689798873116,5.927599744808739,0,0,0,32.10798705309173,21.33546300476649,10.772524048325243,9.900852756933103,11.099905769342133,4.028513141082387,7.078715385734109,1226.8696945476247,57.93944526503389,1168.9302492825907,20.783742697818063,830.1504884407094,12.307186811141328,0.08,1.54,0,0,8.7,34.83,0,0,0,0.37,0.04,0.235,0.075,0,0,0.01,0.00833333376795053,0,0,0,0,0,0,0,0,0.005,0,0,5e-4,0,0,0.004375,0.008875,0,0,0,0.0025,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4226345112034413,0.8844860656048571,23.83,0.16,0,13,2.66,8.33,0.16,3,24.5,1,6.83,12.16,0.5,21.5,18.16,0.16,0.16,0.83,0.16,35.5,0.33,0.33,1.33,0,2.66,22.16,0.16
12,AN,Anacapa Island,CC,Cathedral Cove,2015,Inside,TRUE,53.90354574715,0,0,0,0,32.754453264195334,0,0.05326396163539253,0,0,359.0986487120115,11.737710551676214,186.1341366449219,0,0.00812363962276788,0,1.7205229811996674,0,0.00995548496475704,0.02678116910916317,3.014491019790027,0,0,648.4616331762768,13.546402303243203,634.9152308730336,32.76440874916009,372.6369273756319,3.0226146594127954,17.82112065734969,1.2359542905968672,0,4.807602498823345,1.839220557834762,0.5161458557338853,0,2.9694233097027447,2.5423735209183,0.6970810539586455,0.2482728117543331,0,0.7199878688106202,0,0,0.01546218571118329,0.2489479909532475,0.6204900656870251,4.514560380971793,0,0.2648817252264108,0,39.061524774032854,30.399702760980684,8.66182201305217,9.67172501653731,5.072484224049755,3.526771566393351,20.790543967052436,687.5231579503096,43.94610506422389,643.5770528860857,42.436133765697406,377.7094115996817,23.81315862646523,0.58,1.75,0,0.04,4.62,11.5,0.04,0,0,0.16,0,1.82,4.06,0,0,0.05,0.01,0,0,0,0,0,5e-4,0,0,5e-4,0,0,0,0,0,8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0.25583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257306648863418,0.8817481111637747,36.66,0,0,15.5,4,17.33,0,21.66,31.5,1.83,4.66,3.66,0,12.33,10,0.66,0,0.16,0.33,30.16,0,0,0.33,0,1.83,44.66,0
12,AN,Anacapa Island,CC,Cathedral Cove,2016,Inside,TRUE,85.73550729550001,0.01028590501310793,0,0,0,18.56557178943506,0,0,0,0,44.04611225750478,0.2729884655343964,213.94728349991027,0,0.00669973892495587,0,0.7037839386343732,0,0.05656407376970301,0,2.168965203466408,0,0,365.5137621676931,0.9937580481068332,364.52000411958625,18.622135863204765,45.02288466167355,2.185950847404472,27.396268908384197,0.7173517046487116,0,2.5452013229064763,2.1805495433094153,0.5282766529497689,0,0.2858685690119802,10.02031274104288,0.31487103414344164,0,0,0,0,0.00338653079253126,0,0,0.927171391210542,8.093688330917121,0,0.2648817252264108,0,53.277828454543474,34.2332694605804,19.044558993963072,12.761908657179,2.810083048132887,10.02031274104288,27.685524008188708,418.7915906222365,35.227027508687236,383.5645631135493,31.384044520383764,47.83296770980644,29.87147485559318,1.16,1.58,0,0,1.7,2.25,0.29,0,0.04,0,0.25,3.58,1.69,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0.0025,0,0,5e-4,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,5e-4,0.011,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108642194543606,0.8897961812046886,11.5,0.33,0,11.66,2,8.83,0,13.66,18.66,0.33,9,1.5,0.33,39,34.33,0,0,0.16,1.33,7,0,0.16,0.16,0,5.83,14.66,0
