"SiteNumber","SiteCode","IslandCode","Species","ScientificName","CommonName","SurveyYear","MeanSize","MinSize","MaxSize","TotalCount"
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2005,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2006,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2007,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2008,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2009,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2010,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2011,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2012,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2013,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2014,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2015,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2016,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2017,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2018,0.00,0.00,0.00,0.00
7,"FH","SC",9005.00,"Cypraea spadicea","chestnut cowrie",2019,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1982,,,,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1983,,,,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1984,,,,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1985,108.25,97.00,121.00,8.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1986,91.88,73.00,112.00,9.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1987,104.25,82.00,125.00,8.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1988,103.61,74.00,121.00,18.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1989,111.00,110.00,112.00,3.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1990,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1991,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1992,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1993,108.62,75.00,129.00,8.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1994,112.12,103.00,118.00,8.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1995,99.33,77.00,128.00,6.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1996,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1997,117.62,102.00,141.00,16.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1998,103.08,77.00,130.00,24.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",1999,113.28,107.00,117.00,7.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2000,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2001,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2002,104.00,88.00,118.00,8.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2003,85.00,82.00,88.00,2.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2004,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2005,89.83,74.00,103.00,6.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2006,94.83,80.00,117.00,6.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2007,108.80,97.00,122.00,5.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2008,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2009,103.45,63.00,121.00,11.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2010,0.00,0.00,0.00,0.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2011,95.00,79.00,111.00,2.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2012,89.00,72.00,103.00,9.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2013,90.38,71.00,110.00,13.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2014,89.40,71.00,109.00,10.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2015,79.76,33.00,98.00,21.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2016,80.62,25.00,118.00,61.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2017,78.00,30.00,111.00,9.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2018,79.56,39.00,122.00,41.00
7,"FH","SC",9006.00,"Kelletia kelletii","Kellet's whelk",2019,79.58,17.00,133.00,65.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1982,,,,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1983,,,,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1984,,,,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1985,51.80,33.00,100.00,30.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1986,51.58,31.00,113.00,31.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1987,58.80,36.00,88.00,30.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1988,65.54,43.00,104.00,35.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1989,65.64,25.00,97.00,42.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1990,0.00,0.00,0.00,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1991,0.00,0.00,0.00,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1992,56.50,40.00,73.00,4.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1993,71.39,50.00,96.00,33.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1994,63.46,42.00,101.00,69.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1995,56.69,25.00,98.00,63.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1996,50.01,31.00,99.00,88.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1997,49.95,36.00,79.00,60.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1998,63.34,47.00,80.00,29.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",1999,67.60,30.00,90.00,46.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2000,44.96,19.00,70.00,80.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2001,34.38,24.00,52.00,26.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2002,52.00,52.00,52.00,1.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2003,0.00,0.00,0.00,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2004,0.00,0.00,0.00,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2005,91.00,91.00,91.00,1.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2006,36.87,21.00,48.00,8.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2007,65.71,44.00,82.00,7.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2008,0.00,0.00,0.00,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2009,16.00,16.00,16.00,1.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2010,0.00,0.00,0.00,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2011,82.25,37.00,105.00,4.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2012,57.00,23.00,90.00,6.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2013,0.00,0.00,0.00,0.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2014,61.00,42.00,80.00,2.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2015,41.72,9.00,62.00,72.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2016,51.89,28.00,79.00,65.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2017,53.61,22.00,89.00,73.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2018,44.41,16.00,92.00,84.00
7,"FH","SC",9007.00,"Megastraea undosa","wavy turban snail",2019,48.08,24.00,79.00,61.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1982,,,,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1983,,,,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1984,,,,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1985,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1986,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1987,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1988,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1989,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1990,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1991,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1992,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1993,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1994,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1995,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1996,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1997,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1998,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",1999,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2000,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2001,23.00,23.00,23.00,1.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2002,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2003,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2004,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2005,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2006,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2007,39.00,39.00,39.00,1.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2008,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2009,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2010,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2011,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2012,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2013,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2014,0.00,0.00,0.00,0.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2015,38.00,35.00,40.00,3.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2016,41.00,41.00,41.00,1.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2017,38.00,38.00,38.00,1.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2018,39.40,24.00,46.00,5.00
7,"FH","SC",9008.00,"Lithopoma gibberosa","red turban snail",2019,47.00,47.00,47.00,1.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1982,,,,0.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1983,,,,0.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1984,,,,0.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1985,75.06,56.00,90.00,32.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1986,78.28,56.00,99.00,38.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1987,72.16,56.00,95.00,30.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1988,75.84,60.00,96.00,53.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1989,79.58,62.00,97.00,29.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1990,72.26,57.00,84.00,30.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1991,70.02,55.00,81.00,35.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1992,69.42,53.00,82.00,40.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1993,73.15,57.00,85.00,72.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1994,72.70,47.00,89.00,51.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1995,74.95,55.00,99.00,45.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1996,72.97,60.00,85.00,38.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1997,69.71,54.00,82.00,35.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1998,71.31,53.00,85.00,47.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",1999,62.70,49.00,88.00,34.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2000,72.38,49.00,94.00,31.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2001,76.92,55.00,100.00,38.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2002,68.47,21.00,90.00,61.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2003,0.00,0.00,0.00,0.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2004,59.20,50.00,66.00,5.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2005,84.25,80.00,90.00,4.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2006,68.92,10.00,90.00,13.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2007,62.21,24.00,94.00,41.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2008,0.00,0.00,0.00,0.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2009,82.41,60.00,102.00,48.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2010,78.91,59.00,105.00,36.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2011,78.35,50.00,98.00,40.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2012,62.23,41.00,88.00,17.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2013,69.34,45.00,97.00,29.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2014,70.36,49.00,92.00,19.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2015,79.86,55.00,100.00,52.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2016,77.14,36.00,95.00,27.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2017,78.10,52.00,104.00,29.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2018,81.19,13.00,109.00,26.00
7,"FH","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2019,85.00,63.00,104.00,6.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1982,,,,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1983,,,,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1984,,,,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1985,74.06,22.00,113.00,32.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1986,61.61,26.00,140.00,31.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1987,69.20,33.00,130.00,24.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1988,78.76,37.00,152.00,30.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1989,57.05,33.00,114.00,36.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1990,51.89,29.00,101.00,58.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1991,71.09,27.00,131.00,31.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1992,58.93,25.00,144.00,31.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1993,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1994,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1995,59.72,33.00,94.00,18.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1996,81.45,41.00,120.00,11.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1997,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1998,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",1999,72.42,17.00,128.00,54.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2000,72.25,31.00,142.00,39.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2001,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2002,86.31,33.00,157.00,16.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2003,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2004,123.00,123.00,123.00,1.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2005,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2006,70.77,43.00,114.00,9.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2007,53.93,12.00,147.00,15.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2008,0.00,0.00,0.00,0.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2009,81.27,26.00,185.00,11.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2010,78.00,64.00,92.00,2.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2011,52.33,41.00,58.00,3.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2012,62.60,42.00,82.00,5.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2013,69.75,29.00,140.00,16.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2014,71.94,25.00,141.00,50.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2015,55.81,18.00,119.00,72.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2016,54.60,27.00,105.00,99.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2017,70.94,36.00,124.00,59.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2018,65.47,25.00,105.00,87.00
7,"FH","SC",9010.00,"Crassedoma giganteum","rock scallop",2019,64.00,30.00,112.00,67.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1982,,,,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1983,,,,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1984,,,,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1985,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1986,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1987,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1988,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1989,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1990,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1991,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1992,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1993,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1994,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1995,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1996,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1997,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1998,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",1999,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2000,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2001,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2002,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2003,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2004,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2005,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2006,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2007,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2008,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2009,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2010,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2011,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2012,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2013,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2014,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2015,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2016,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2017,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2018,0.00,0.00,0.00,0.00
7,"FH","SC",9012.00,"Haliotis assimilis","threaded abalone",2019,0.00,0.00,0.00,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1982,,,,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1983,,,,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1984,,,,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1985,0.00,0.00,0.00,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1986,0.00,0.00,0.00,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1987,0.00,0.00,0.00,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1988,0.00,0.00,0.00,0.00
7,"FH","SC",9014.00,"Tegula regina","queen tegula",1989,0.00,0.00,0.00,0.00
