"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","TotalCount","MeanSize","MinSize","MaxSize"
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2011,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2011,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2011,3,22,17,24
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2011,1,27,27,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2012,125,16,14,18
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2012,10,20,9,33
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca lateralis","striped surfperch, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Girella nigricans","opaleye, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Halichoeres semicinctus","rock wrasse, juvenile",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Heterostichus rostratus","giant kelpfish, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Hypsypops rubicundus","garibaldi, all",2012,17,28,28,28
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Medialuna californiensis","halfmoon, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Ophiodon elongatus","lingcod, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Oxyjulis californica","señorita, all",2012,3,18,16,19
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Paralabrax clathratus","kelp bass, all",2012,3,25,14,40
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus toxotes","rubberlip surfperch",2012,1,35,35,35
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus vacca","pile perch, all",2012,2,19,15,28
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaena guttata","California scorpionfish, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaenichthys marmoratus","cabezon, all",2012,1,32,32,32
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens","kelp rockfish, all",2012,4,25,15,33
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes carnatus","gopher rockfish, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes caurinus","copper rockfish, all",2012,1,16,15,16
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes chrysomelas","black and yellow rockfish, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes miniatus","vermillion rockfish, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2012,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2012,4,17,4,23
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2012,1,30,30,30
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2013,75,30,22,38
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2013,14,11,4,18
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2013,7,20,7,38
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca lateralis","striped surfperch, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Girella nigricans","opaleye, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Halichoeres semicinctus","rock wrasse, juvenile",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Heterostichus rostratus","giant kelpfish, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Hypsypops rubicundus","garibaldi, all",2013,15,26,25,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Medialuna californiensis","halfmoon, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Ophiodon elongatus","lingcod, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Oxyjulis californica","señorita, all",2013,2,20,20,20
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Paralabrax clathratus","kelp bass, all",2013,3,23,4,44
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus toxotes","rubberlip surfperch",2013,12,39,32,45
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus vacca","pile perch, all",2013,3,26,16,38
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaena guttata","California scorpionfish, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaenichthys marmoratus","cabezon, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens","kelp rockfish, all",2013,4,25,19,32
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes carnatus","gopher rockfish, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes caurinus","copper rockfish, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes chrysomelas","black and yellow rockfish, all",2013,1,17,17,17
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes miniatus","vermillion rockfish, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2013,19,8,8,8
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2013,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2013,20,23,8,39
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2013,2,27,22,32
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2014,3,26,15,40
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2014,42,11,3,22
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2014,6,21,7,30
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca lateralis","striped surfperch, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Girella nigricans","opaleye, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Halichoeres semicinctus","rock wrasse, juvenile",2014,1,2,2,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Heterostichus rostratus","giant kelpfish, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Hypsypops rubicundus","garibaldi, all",2014,16,27,27,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Medialuna californiensis","halfmoon, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Ophiodon elongatus","lingcod, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Oxyjulis californica","señorita, all",2014,4,20,16,23
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Paralabrax clathratus","kelp bass, all",2014,8,24,10,50
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus toxotes","rubberlip surfperch",2014,3,39,35,43
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus vacca","pile perch, all",2014,5,29,16,40
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaena guttata","California scorpionfish, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaenichthys marmoratus","cabezon, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens","kelp rockfish, all",2014,2,26,20,31
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes carnatus","gopher rockfish, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes caurinus","copper rockfish, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes chrysomelas","black and yellow rockfish, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes miniatus","vermillion rockfish, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2014,32,12,8,16
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2014,3,23,15,35
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2014,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2015,18,10,6,15
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2015,2455,10,2,20
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2015,15,19,8,40
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca lateralis","striped surfperch, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Girella nigricans","opaleye, all",2015,1,21,20,22
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Halichoeres semicinctus","rock wrasse, juvenile",2015,601,3,2,5
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Heterostichus rostratus","giant kelpfish, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Hypsypops rubicundus","garibaldi, all",2015,33,17,2,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Medialuna californiensis","halfmoon, all",2015,21,15,10,17
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Ophiodon elongatus","lingcod, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Oxyjulis californica","señorita, all",2015,1030,12,3,20
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Paralabrax clathratus","kelp bass, all",2015,20,24,12,40
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus toxotes","rubberlip surfperch",2015,1,36,32,40
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus vacca","pile perch, all",2015,4,31,26,37
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaena guttata","California scorpionfish, all",2015,1,28,28,28
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaenichthys marmoratus","cabezon, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens","kelp rockfish, all",2015,4,28,22,32
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes carnatus","gopher rockfish, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes caurinus","copper rockfish, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes chrysomelas","black and yellow rockfish, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes miniatus","vermillion rockfish, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2015,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2015,1,30,30,30
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2015,1,16,16,16
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2016,1,30,30,30
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2016,325,15,5,28
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2016,4,19,8,35
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca lateralis","striped surfperch, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Girella nigricans","opaleye, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Halichoeres semicinctus","rock wrasse, juvenile",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Heterostichus rostratus","giant kelpfish, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Hypsypops rubicundus","garibaldi, all",2016,15,15,6,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Medialuna californiensis","halfmoon, all",2016,7,27,22,32
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Ophiodon elongatus","lingcod, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Oxyjulis californica","señorita, all",2016,50,16,16,16
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Paralabrax clathratus","kelp bass, all",2016,10,23,6,42
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus toxotes","rubberlip surfperch",2016,7,38,38,38
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus vacca","pile perch, all",2016,4,30,23,37
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaena guttata","California scorpionfish, all",2016,1,10,10,10
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaenichthys marmoratus","cabezon, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens","kelp rockfish, all",2016,1,28,26,30
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes carnatus","gopher rockfish, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes caurinus","copper rockfish, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes chrysomelas","black and yellow rockfish, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes miniatus","vermillion rockfish, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2016,1,7,6,8
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2016,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2016,2,34,30,37
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2016,1,33,33,33
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2017,1,38,30,45
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2017,71,13,4,20
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2017,6,23,12,35
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca lateralis","striped surfperch, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Girella nigricans","opaleye, all",2017,1,32,28,35
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Halichoeres semicinctus","rock wrasse, juvenile",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Heterostichus rostratus","giant kelpfish, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Hypsypops rubicundus","garibaldi, all",2017,17,20,14,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Medialuna californiensis","halfmoon, all",2017,4,22,22,22
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Ophiodon elongatus","lingcod, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Oxyjulis californica","señorita, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Paralabrax clathratus","kelp bass, all",2017,18,28,14,44
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus toxotes","rubberlip surfperch",2017,1,40,40,40
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus vacca","pile perch, all",2017,3,31,22,39
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaena guttata","California scorpionfish, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaenichthys marmoratus","cabezon, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens","kelp rockfish, all",2017,3,32,31,33
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes carnatus","gopher rockfish, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes caurinus","copper rockfish, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes chrysomelas","black and yellow rockfish, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes miniatus","vermillion rockfish, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2017,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2017,1,17,17,17
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2017,1,7,7,7
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2018,55,33,14,55
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2018,35,16,12,20
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2018,7,22,14,34
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca lateralis","striped surfperch, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Girella nigricans","opaleye, all",2018,1,28,28,28
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Halichoeres semicinctus","rock wrasse, juvenile",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Heterostichus rostratus","giant kelpfish, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Hypsypops rubicundus","garibaldi, all",2018,16,21,15,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Medialuna californiensis","halfmoon, all",2018,2,20,17,22
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Ophiodon elongatus","lingcod, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Oxyjulis californica","señorita, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Paralabrax clathratus","kelp bass, all",2018,15,26,8,42
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus toxotes","rubberlip surfperch",2018,1,36,36,36
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Rhacochilus vacca","pile perch, all",2018,2,33,30,36
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaena guttata","California scorpionfish, all",2018,1,9,9,9
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Scorpaenichthys marmoratus","cabezon, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens","kelp rockfish, all",2018,3,28,14,34
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes carnatus","gopher rockfish, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes caurinus","copper rockfish, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes chrysomelas","black and yellow rockfish, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes miniatus","vermillion rockfish, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes mystinus","blue rockfish, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes paucispinis","bocaccio, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serranoides","olive rockfish, all",2018,0,,,
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Sebastes serriceps","treefish, all",2018,1,30,30,30
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Caulolatilus princeps","ocean whitefish, all",2019,1,27,27,27
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Chromis punctipinnis","blacksmith, all",2019,40,14,11,17
8,"SC","Santa Cruz Island","PB","Pelican Bay",,"Embiotoca jacksoni","black surfperch, all",2019,1,21,18,23
