"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",1999,7/19/1999 0:00:00,16.66,20.97,5.41,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2000,7/17/2000 0:00:00,23.00,24.33,6.28,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2001,7/30/2001 0:00:00,30.16,27.87,7.19,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2002,7/22/2002 0:00:00,25.00,30.86,7.96,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2003,8/4/2003 0:00:00,22.00,19.02,4.91,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2004,8/23/2004 0:00:00,26.00,15.86,4.09,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2005,7/11/2005 0:00:00,13.83,17.10,4.41,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2006,8/7/2006 0:00:00,13.83,13.97,3.60,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2007,7/23/2007 0:00:00,26.16,26.85,6.93,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2008,8/11/2008 0:00:00,21.00,16.52,4.26,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2009,9/21/2009 0:00:00,19.50,20.42,5.27,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2010,9/13/2010 0:00:00,18.83,20.30,5.24,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2011,8/17/2011 0:00:00,18.16,21.88,5.65,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2012,7/10/2012 0:00:00,20.50,19.13,4.94,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2013,7/18/2013 0:00:00,24.83,24.66,6.36,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2014,7/17/2014 0:00:00,9.66,14.01,3.61,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2015,6/10/2015 0:00:00,18.83,21.83,5.63,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2016,7/14/2016 0:00:00,21.83,22.62,5.84,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2017,9/11/2017 0:00:00,7.33,9.18,2.37,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2018,7/31/2018 0:00:00,9.83,21.05,5.43,15,6.00
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",15004.00,"Sand","Sand",2019,7/25/2019 0:00:00,3.16,6.64,1.71,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1985,8/27/1985 0:00:00,0.10,0.50,0.10,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1986,7/31/1986 0:00:00,0.20,0.69,0.13,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1987,8/13/1987 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1988,9/19/1988 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1989,7/24/1989 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1990,7/9/1990 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1991,7/9/1991 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1992,7/13/1992 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1993,7/12/1993 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1994,9/15/1994 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1995,8/21/1995 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1996,7/8/1996 0:00:00,0.16,0.64,0.16,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1997,7/21/1997 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1998,7/6/1998 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",1999,6/28/1999 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2000,7/31/2000 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2001,7/16/2001 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2002,7/8/2002 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2003,8/18/2003 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2004,7/26/2004 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2005,6/13/2005 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2006,6/19/2006 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2007,7/9/2007 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2008,7/28/2008 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2009,6/1/2009 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2010,6/28/2010 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2011,9/12/2011 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2012,7/24/2012 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2013,9/19/2013 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2014,8/11/2014 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2015,6/8/2015 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2016,7/26/2016 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2017,7/11/2017 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2018,7/12/2018 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",1001.00,"Chlorophyta","green algae",2019,10/7/2019 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1983,9/13/1983 0:00:00,13.75,19.57,3.09,40,4.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1984,8/28/1984 0:00:00,4.40,5.48,1.73,10,5.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1985,8/27/1985 0:00:00,0.20,0.69,0.13,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1986,7/31/1986 0:00:00,0.89,1.59,0.31,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1987,8/13/1987 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1988,9/19/1988 0:00:00,0.50,1.61,0.32,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1989,7/24/1989 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1990,7/9/1990 0:00:00,0.20,0.69,0.13,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1991,7/9/1991 0:00:00,0.10,0.50,0.10,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1992,7/13/1992 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1993,7/12/1993 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1994,9/15/1994 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1995,8/21/1995 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1996,7/8/1996 0:00:00,8.83,7.49,1.93,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1997,7/21/1997 0:00:00,2.00,3.91,1.01,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1998,7/6/1998 0:00:00,2.66,5.46,1.41,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",1999,6/28/1999 0:00:00,0.50,1.40,0.36,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2000,7/31/2000 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2001,7/16/2001 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2002,7/8/2002 0:00:00,0.16,0.64,0.16,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2003,8/18/2003 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2004,7/26/2004 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2005,6/13/2005 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2006,6/19/2006 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2007,7/9/2007 0:00:00,0.16,0.64,0.16,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2008,7/28/2008 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2009,6/1/2009 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2010,6/28/2010 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2011,9/12/2011 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2012,7/24/2012 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2013,9/19/2013 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2014,8/11/2014 0:00:00,0.16,0.64,0.16,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2015,6/8/2015 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2016,7/26/2016 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2017,7/11/2017 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2018,7/12/2018 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2001.00,"Phaeophyta","brown algae (miscellaneous)",2019,10/7/2019 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1983,9/13/1983 0:00:00,4.25,10.09,1.59,40,4.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1984,8/28/1984 0:00:00,0.00,0.00,0.00,10,5.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1985,8/27/1985 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1986,7/31/1986 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1987,8/13/1987 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1988,9/19/1988 0:00:00,53.70,25.06,5.01,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1989,7/24/1989 0:00:00,3.20,6.06,1.21,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1990,7/9/1990 0:00:00,0.10,0.50,0.10,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1991,7/9/1991 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1992,7/13/1992 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1993,7/12/1993 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1994,9/15/1994 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1995,8/21/1995 0:00:00,0.10,0.50,0.10,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1996,7/8/1996 0:00:00,22.66,15.42,3.98,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1997,7/21/1997 0:00:00,16.83,13.54,3.49,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1998,7/6/1998 0:00:00,5.83,12.77,3.29,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",1999,6/28/1999 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2000,7/31/2000 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2001,7/16/2001 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2002,7/8/2002 0:00:00,6.50,14.99,3.87,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2003,8/18/2003 0:00:00,44.66,42.67,11.01,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2004,7/26/2004 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2005,6/13/2005 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2006,6/19/2006 0:00:00,4.50,7.80,2.01,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2007,7/9/2007 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2008,7/28/2008 0:00:00,0.33,1.29,0.33,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2009,6/1/2009 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2010,6/28/2010 0:00:00,1.66,3.49,0.90,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2011,9/12/2011 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2012,7/24/2012 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2013,9/19/2013 0:00:00,2.33,9.03,2.33,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2014,8/11/2014 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2015,6/8/2015 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2016,7/26/2016 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2017,7/11/2017 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2018,7/12/2018 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2003.00,"Desmarestia","acid weed",2019,10/7/2019 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1983,9/13/1983 0:00:00,8.00,18.14,2.86,40,4.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1984,8/28/1984 0:00:00,9.39,16.62,5.25,10,5.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1985,8/27/1985 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1986,7/31/1986 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1987,8/13/1987 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1988,9/19/1988 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1989,7/24/1989 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1990,7/9/1990 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1991,7/9/1991 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1992,7/13/1992 0:00:00,0.20,1.00,0.20,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1993,7/12/1993 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1994,9/15/1994 0:00:00,1.00,3.53,0.70,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1995,8/21/1995 0:00:00,0.00,0.00,0.00,25,10.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1996,7/8/1996 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1997,7/21/1997 0:00:00,0.16,0.64,0.16,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1998,7/6/1998 0:00:00,2.50,5.34,1.38,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",1999,6/28/1999 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2000,7/31/2000 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2001,7/16/2001 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2002,7/8/2002 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2003,8/18/2003 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2004,7/26/2004 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2005,6/13/2005 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2006,6/19/2006 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2007,7/9/2007 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2008,7/28/2008 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2009,6/1/2009 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2010,6/28/2010 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2011,9/12/2011 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2012,7/24/2012 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2013,9/19/2013 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2014,8/11/2014 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2015,6/8/2015 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2016,7/26/2016 0:00:00,0.00,0.00,0.00,15,6.00
5,"SR","Santa Rosa Island","RR","Rodes Reef",2007.00,"Cystoseira","bladder chain kelp",2017,7/11/2017 0:00:00,0.00,0.00,0.00,15,6.00
