"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","DimensionsMeasured","MeanDimensions","MinDimensions","MaxDimensions","TotalCount"
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",14.88,4,48,59
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",14.85,3,80,100
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",22.77,4,38,75
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",19.57,1,55,128
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",19.88,2,38,98
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",11.46,5,18,39
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",15.19,3,29,21
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",7.93,2,17,108
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",9.50,7,12,2
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",13.55,4,42,107
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",21.77,4,44,124
17,"CL","San Clemente Island","NWH","Northwest Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",32.45,4,53,132
17,"CL","San Clemente Island","NWH","Northwest Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",24.82,1,60,123
18,"CL","San Clemente Island","BSC","Boy Scout Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",25.60,2,95,101
18,"CL","San Clemente Island","BSC","Boy Scout Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",25.93,2,90,120
19,"CL","San Clemente Island","EP","Eel Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",17.99,3,43,137
19,"CL","San Clemente Island","EP","Eel Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",34.85,3,64,113
20,"CL","San Clemente Island","HBC","Horse Beach Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",26.62,2,72,118
20,"CL","San Clemente Island","HBC","Horse Beach Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",30.49,3,55,115
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",22.74,4,60,107
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",41.58,4,85,115
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",26.47,6,99,102
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",22.56,4,51,150
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",35.79,12,93,100
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",37.57,4,94,137
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",29.11,4,76,103
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",29.61,3,87,99
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",23.96,4,77,100
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",30.37,4,62,110
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",21.31,3,57,131
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",43.77,15,82,109
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",13.74,4,70,147
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",27.91,11,49,140
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",19.59,6,63,139
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",25.94,10,44,136
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",48.80,7,87,113
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",31.77,2,85,106
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",23.39,3,102,91
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",42.34,6,86,102
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",33.82,2,105,122
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",38.91,4,95,135
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",28.64,4,89,128
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",28.67,5,92,155
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",26.02,4,73,98
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",34.86,6,67,136
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",45.71,3,110,100
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",13.40,5,23,5
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",10.45,2,30,11
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",12.00,4,28,117
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",24.24,4,78,140
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",49.91,6,100,110
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",22.26,3,77,124
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",29.20,7,52,147
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",32.82,4,78,110
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",34.06,4,70,120
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",36.56,16,70,100
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",35.27,4,80,97
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",21.53,3,80,120
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",31.90,4,69,126
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",23.82,2,70,150
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",35.30,5,105,110
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",11.74,1,50,99
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",34.08,4,85,150
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",30.61,4,88,114
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",29.96,2,71,163
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",39.55,11,89,105
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",26.54,4,81,150
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",22.66,5,76,127
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",26.09,5,56,110
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",25.09,2,72,153
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",12.55,4,26,100
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",15.89,6,37,75
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",12.57,5,27,47
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",7.28,2,24,21
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",10.76,3,32,130
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",11.63,5,29,61
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",20.54,4,45,108
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",35.74,6,71,117
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",19.97,3,70,100
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",23.97,4,75,150
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",9.00,6,12,2
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",12.33,4,19,6
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",12.62,6,17,8
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",12.57,7,31,14
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",11.57,6,20,26
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",10.94,4,30,106
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",16.31,3,48,150
32,"AN","Anacapa Island","EFC","East Fish Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",12.00,7,19,10
32,"AN","Anacapa Island","EFC","East Fish Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",14.00,4,30,10
32,"AN","Anacapa Island","EFC","East Fish Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",15.76,6,27,13
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",12.00,12,12,1
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",6.42,2,20,107
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",23.16,7,41,31
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",11.06,2,59,104
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",10.50,10,11,2
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",7.20,5,10,5
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",11.69,6,24,26
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",21.34,5,46,125
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",20.80,2,55,150
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",25.50,18,33,2
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",11.00,4,25,4
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",17.00,17,17,1
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",11.14,6,22,7
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",10.00,10,10,1
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",14.00,12,16,2
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",13.81,6,22,16
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",11.00,11,11,1
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",9.04,3,26,103
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",6.50,5,8,2
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",15.21,4,30,102
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",19.06,4,46,150
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",18.72,3,57,106
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",18.58,3,48,98
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",17.55,3,34,120
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",14.27,6,32,85
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",19.09,5,42,117
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",19.61,2,57,147
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",14.72,1,49,150
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",22.63,3,62,111
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",31.72,5,67,125
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",23.95,3,64,123
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",18.79,1,45,150
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",18.96,1,48,125
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",11.97,1,35,189
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",12.09,1,43,143
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",10.00,10,10,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",12.29,1,39,139
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",4.62,1,9,65
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",13.25,1,32,38
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",14.57,1,41,127
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",17.15,1,53,131
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",13.34,1,41,69
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",5.00,3,8,3
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",10.17,1,27,116
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",18.75,1,60,123
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",12.79,1,45,187
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",16.00,1,37,137
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",9.61,1,19,159
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",12.84,1,37,162
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",1.50,1,2,3
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",2.50,2,3,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",11.40,1,32,134
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",4.75,1,9,153
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",12.15,1,33,192
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",13.38,1,45,160
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",11.85,1,29,167
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",3.00,3,3,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",1.00,1,1,1
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",16.79,1,42,130
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",11.06,1,33,156
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",3.76,1,7,185
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",12.12,1,32,165
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",9.72,1,20,106
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",10.51,1,26,150
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",11.30,1,29,158
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",14.54,1,49,161
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",13.85,1,54,157
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",12.57,1,26,111
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",10.53,1,25,231
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",9.31,1,23,282
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",5.70,1,16,192
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",14.73,1,40,120
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",13.55,1,32,114
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",12.52,1,32,227
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",10.72,1,30,169
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",12.21,1,27,187
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",10.69,1,26,148
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",17.50,1,41,163
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",2.57,1,5,140
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",11.69,1,32,162
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",10.97,1,27,242
